CROP,DISTRICT,YEAR,SEASON,AREA,PRODUCTION
Rice,East Medinipur,"2,005",Autumn     ,"40,622","89,173"
Rice,East Medinipur,"2,005",Summer     ,"121,906","361,879"
Rice,East Medinipur,"2,005",Winter     ,"491,499","1,178,578"
Rice,East Medinipur,"2,005",,"654,027","1,629,630"
Rice,East Medinipur,"2,006",Autumn     ,"41,452","81,267"
Rice,East Medinipur,"2,006",Summer     ,"137,915","436,435"
Rice,East Medinipur,"2,006",Winter     ,"513,019","1,281,080"
Rice,East Medinipur,"2,006",,"692,386","1,798,782"
Rice,East Medinipur,"2,007",Autumn     ,"41,368","84,059"
Rice,East Medinipur,"2,007",Summer     ,"167,509","558,553"
Rice,East Medinipur,"2,007",Winter     ,"441,316","1,156,246"
Rice,East Medinipur,"2,007",,"650,193","1,798,858"
Rice,East Medinipur,"2,008",Autumn     ,"42,118","79,878"
Rice,East Medinipur,"2,008",Summer     ,"173,516","463,393"
Rice,East Medinipur,"2,008",Winter     ,"503,293","1,313,474"
Rice,East Medinipur,"2,008",,"718,927","1,856,745"
Rice,East Medinipur,"2,009",Autumn     ,"29,271","61,570"
Rice,East Medinipur,"2,009",Summer     ,"156,372","499,925"
Rice,East Medinipur,"2,009",Winter     ,"488,628","1,195,017"
Rice,East Medinipur,"2,009",,"674,271","1,756,512"
Rice,East Medinipur,"2,010",Autumn     ,"39,370","86,742"
Rice,East Medinipur,"2,010",Summer     ,"173,888","629,634"
Rice,East Medinipur,"2,010",Winter     ,"403,460","1,002,184"
Rice,East Medinipur,"2,010",,"616,718","1,718,560"
Rice,East Medinipur,"2,011",Autumn     ,"35,781","75,673"
Rice,East Medinipur,"2,011",Summer     ,"137,185","452,691"
Rice,East Medinipur,"2,011",Winter     ,"482,718","1,245,624"
Rice,East Medinipur,"2,011",,"655,684","1,773,988"
Rice,East Medinipur,"2,012",Autumn     ,"37,034","85,775"
Rice,East Medinipur,"2,012",Summer     ,"167,853","478,464"
Rice,East Medinipur,"2,012",Winter     ,"486,172","1,315,911"
Rice,East Medinipur,"2,012",,"691,059","1,880,150"
Rice,East Medinipur,"2,013",Autumn     ,"37,862","87,307"
Rice,East Medinipur,"2,013",Summer     ,"176,270","601,882"
Rice,East Medinipur,"2,013",Winter     ,"502,667","1,053,375"
Rice,East Medinipur,"2,013",,"716,799","1,742,564"
Rice,East Medinipur,"2,014",Autumn     ,"33,141","80,300"
Rice,East Medinipur,"2,014",Summer     ,"195,960","580,442"
Rice,East Medinipur,"2,014",Winter     ,"496,134","1,348,329"
Rice,East Medinipur,"2,014",,"725,235","2,009,071"
Rice,East Medinipur,"2,015",Autumn     ,"48,850","131,436"
Rice,East Medinipur,"2,015",Summer     ,"197,171","653,639"
Rice,East Medinipur,"2,015",Winter     ,"473,763","1,325,097"
Rice,East Medinipur,"2,015",,"719,784","2,110,172"
Rice,East Medinipur,"2,016",Autumn     ,"40,832","103,695"
Rice,East Medinipur,"2,016",Summer     ,"171,267","618,738"
Rice,East Medinipur,"2,016",Winter     ,"368,368","1,027,814"
Rice,East Medinipur,"2,016",,"580,467","1,750,247"
Rice,East Medinipur,"2,017",Autumn     ,"10,427","25,262"
Rice,East Medinipur,"2,017",Summer     ,"190,540","719,225"
Rice,East Medinipur,"2,017",Winter     ,"368,953","1,126,841"
Rice,East Medinipur,"2,017",,"569,920","1,871,328"
Rice,East Medinipur,"2,018",Autumn     ,"32,286","84,535"
Rice,East Medinipur,"2,018",Summer     ,"187,778","711,177"
Rice,East Medinipur,"2,018",Winter     ,"360,690","1,125,539"
Rice,East Medinipur,"2,018",,"580,754","1,921,251"
Rice,East Medinipur,"2,019",Autumn     ,"31,725","75,914"
Rice,East Medinipur,"2,019",Summer     ,"198,012","665,593"
Rice,East Medinipur,"2,019",Winter     ,"369,926","998,032"
Rice,East Medinipur,"2,019",,"599,663","1,739,539"
Rice,Murshidabad,"1,997",Autumn     ,"43,480","65,000"
Rice,Murshidabad,"1,997",Summer     ,"81,817","291,510"
Rice,Murshidabad,"1,997",Winter     ,"219,994","540,270"
Rice,Murshidabad,"1,997",,"345,291","896,780"
Rice,Murshidabad,"1,998",Autumn     ,"53,196","91,810"
Rice,Murshidabad,"1,998",Summer     ,"91,131","367,926"
Rice,Murshidabad,"1,998",Winter     ,"218,651","534,310"
Rice,Murshidabad,"1,998",,"362,978","994,046"
Rice,Murshidabad,"1,999",Autumn     ,"51,465","83,430"
Rice,Murshidabad,"1,999",Summer     ,"100,155","337,320"
Rice,Murshidabad,"1,999",Winter     ,"236,455","450,580"
Rice,Murshidabad,"1,999",,"388,075","871,330"
Rice,Murshidabad,"2,000",Autumn     ,"48,681","58,760"
Rice,Murshidabad,"2,000",Summer     ,"108,478","382,487"
Rice,Murshidabad,"2,000",Winter     ,"66,958","106,930"
Rice,Murshidabad,"2,000",,"224,117","548,177"
Rice,Murshidabad,"2,001",Autumn     ,"48,521","97,682"
Rice,Murshidabad,"2,001",Summer     ,"112,413","383,715"
Rice,Murshidabad,"2,001",Winter     ,"234,126","603,952"
Rice,Murshidabad,"2,001",,"395,060","1,085,349"
Rice,Murshidabad,"2,002",Autumn     ,"53,336","104,418"
Rice,Murshidabad,"2,002",Summer     ,"115,142","360,521"
Rice,Murshidabad,"2,002",Winter     ,"238,246","607,864"
Rice,Murshidabad,"2,002",,"406,724","1,072,803"
Rice,Murshidabad,"2,003",Autumn     ,"40,170","84,157"
Rice,Murshidabad,"2,003",Summer     ,"130,991","431,128"
Rice,Murshidabad,"2,003",Winter     ,"232,299","598,306"
Rice,Murshidabad,"2,003",,"403,460","1,113,591"
Rice,Murshidabad,"2,004",Autumn     ,"38,130","85,853"
Rice,Murshidabad,"2,004",Summer     ,"140,359","513,370"
Rice,Murshidabad,"2,004",Winter     ,"232,211","595,193"
Rice,Murshidabad,"2,004",,"410,700","1,194,416"
Rice,Murshidabad,"2,005",Autumn     ,"36,281","78,733"
Rice,Murshidabad,"2,005",Summer     ,"137,686","473,728"
Rice,Murshidabad,"2,005",Winter     ,"230,296","637,078"
Rice,Murshidabad,"2,005",,"404,263","1,189,539"
Rice,Murshidabad,"2,006",Autumn     ,"32,583","62,180"
Rice,Murshidabad,"2,006",Summer     ,"137,322","475,669"
Rice,Murshidabad,"2,006",Winter     ,"225,168","492,849"
Rice,Murshidabad,"2,006",,"395,073","1,030,698"
Rice,Murshidabad,"2,007",Autumn     ,"32,662","65,084"
Rice,Murshidabad,"2,007",Summer     ,"141,921","500,939"
Rice,Murshidabad,"2,007",Winter     ,"223,835","576,385"
Rice,Murshidabad,"2,007",,"398,418","1,142,408"
Rice,Murshidabad,"2,008",Autumn     ,"32,285","73,651"
Rice,Murshidabad,"2,008",Summer     ,"135,706","417,019"
Rice,Murshidabad,"2,008",Winter     ,"231,525","633,077"
Rice,Murshidabad,"2,008",,"399,516","1,123,747"
Rice,Murshidabad,"2,009",Autumn     ,"16,629","35,194"
Rice,Murshidabad,"2,009",Summer     ,"131,338","411,311"
Rice,Murshidabad,"2,009",Winter     ,"225,164","593,905"
Rice,Murshidabad,"2,009",,"373,131","1,040,410"
Rice,Murshidabad,"2,010",Autumn     ,"11,867","23,358"
Rice,Murshidabad,"2,010",Summer     ,"121,612","399,084"
Rice,Murshidabad,"2,010",Winter     ,"170,696","439,287"
Rice,Murshidabad,"2,010",,"304,175","861,729"
Rice,Murshidabad,"2,011",Autumn     ,"11,849","26,456"
Rice,Murshidabad,"2,011",Summer     ,"113,523","374,864"
Rice,Murshidabad,"2,011",Winter     ,"225,648","555,990"
Rice,Murshidabad,"2,011",,"351,020","957,310"
Rice,Murshidabad,"2,012",Autumn     ,"11,682","26,953"
Rice,Murshidabad,"2,012",Summer     ,"114,063","392,066"
Rice,Murshidabad,"2,012",Winter     ,"226,641","554,681"
Rice,Murshidabad,"2,012",,"352,386","973,700"
Rice,Murshidabad,"2,013",Autumn     ,"11,617","30,039"
Rice,Murshidabad,"2,013",Summer     ,"119,769","411,888"
Rice,Murshidabad,"2,013",Winter     ,"219,346","674,772"
Rice,Murshidabad,"2,013",,"350,732","1,116,699"
Rice,Murshidabad,"2,014",Autumn     ,"18,234","46,997"
Rice,Murshidabad,"2,014",Summer     ,"126,504","457,147"
Rice,Murshidabad,"2,014",Winter     ,"222,718","686,341"
Rice,Murshidabad,"2,014",,"367,456","1,190,485"
Rice,Murshidabad,"2,015",Autumn     ,"16,144","43,645"
Rice,Murshidabad,"2,015",Summer     ,"140,077","511,559"
Rice,Murshidabad,"2,015",Winter     ,"226,774","702,050"
Rice,Murshidabad,"2,015",,"382,995","1,257,254"
Rice,Murshidabad,"2,016",Autumn     ,"17,465","44,276"
Rice,Murshidabad,"2,016",Summer     ,"126,680","468,565"
Rice,Murshidabad,"2,016",Winter     ,"231,140","722,816"
Rice,Murshidabad,"2,016",,"375,285","1,235,657"
Rice,Murshidabad,"2,017",Autumn     ,"17,831","45,374"
Rice,Murshidabad,"2,017",Summer     ,"116,315","447,936"
Rice,Murshidabad,"2,017",Winter     ,"233,396","684,876"
Rice,Murshidabad,"2,017",,"367,542","1,178,186"
Rice,Murshidabad,"2,018",Autumn     ,"16,841","45,415"
Rice,Murshidabad,"2,018",Summer     ,"121,132","391,117"
Rice,Murshidabad,"2,018",Winter     ,"216,294","631,973"
Rice,Murshidabad,"2,018",,"354,267","1,068,505"
Rice,Murshidabad,"2,019",Autumn     ,"12,860","35,110"
Rice,Murshidabad,"2,019",Summer     ,"99,863","330,734"
Rice,Murshidabad,"2,019",Winter     ,"214,643","636,081"
Rice,Murshidabad,"2,019",,"327,366","1,001,925"
Rice,Nadia,"1,997",Autumn     ,"55,567","98,910"
Rice,Nadia,"1,997",Summer     ,"121,367","376,870"
Rice,Nadia,"1,997",Winter     ,"127,051","271,480"
Rice,Nadia,"1,997",,"303,985","747,260"
Rice,Nadia,"1,998",Autumn     ,"60,217","106,400"
Rice,Nadia,"1,998",Summer     ,"125,158","516,429"
Rice,Nadia,"1,998",Winter     ,"119,747","220,890"
Rice,Nadia,"1,998",,"305,122","843,719"
Rice,Nadia,"1,999",Autumn     ,"59,940","124,450"
Rice,Nadia,"1,999",Summer     ,"133,652","454,510"
Rice,Nadia,"1,999",Winter     ,"126,188","237,850"
Rice,Nadia,"1,999",,"319,780","816,810"
Rice,Nadia,"2,000",Autumn     ,"53,425","98,840"
Rice,Nadia,"2,000",Summer     ,"147,670","506,357"
Rice,Nadia,"2,000",Winter     ,"28,092","44,800"
Rice,Nadia,"2,000",,"229,187","649,997"
Rice,Nadia,"2,001",Autumn     ,"55,580","124,264"
Rice,Nadia,"2,001",Summer     ,"156,157","534,539"
Rice,Nadia,"2,001",Winter     ,"129,902","299,924"
Rice,Nadia,"2,001",,"341,639","958,727"
Rice,Nadia,"2,002",Autumn     ,"55,185","118,693"
Rice,Nadia,"2,002",Summer     ,"158,907","552,776"
Rice,Nadia,"2,002",Winter     ,"127,639","327,586"
Rice,Nadia,"2,002",,"341,731","999,055"
Rice,Nadia,"2,003",Autumn     ,"61,458","135,358"
Rice,Nadia,"2,003",Summer     ,"118,822","397,368"
Rice,Nadia,"2,003",Winter     ,"129,396","307,364"
Rice,Nadia,"2,003",,"309,676","840,090"
Rice,Nadia,"2,004",Autumn     ,"56,617","123,805"
Rice,Nadia,"2,004",Summer     ,"109,866","366,510"
Rice,Nadia,"2,004",Winter     ,"119,648","273,359"
Rice,Nadia,"2,004",,"286,131","763,674"
Rice,Nadia,"2,005",Autumn     ,"46,201","101,837"
Rice,Nadia,"2,005",Summer     ,"107,541","349,808"
Rice,Nadia,"2,005",Winter     ,"111,671","280,791"
Rice,Nadia,"2,005",,"265,413","732,436"
Rice,Nadia,"2,006",Autumn     ,"41,389","93,352"
Rice,Nadia,"2,006",Summer     ,"101,085","352,101"
Rice,Nadia,"2,006",Winter     ,"107,837","232,244"
Rice,Nadia,"2,006",,"250,311","677,697"
Rice,Nadia,"2,007",Autumn     ,"45,870","102,345"
Rice,Nadia,"2,007",Summer     ,"104,250","357,209"
Rice,Nadia,"2,007",Winter     ,"90,625","223,469"
Rice,Nadia,"2,007",,"240,745","683,023"
Rice,Nadia,"2,008",Autumn     ,"56,861","132,676"
Rice,Nadia,"2,008",Summer     ,"104,873","365,878"
Rice,Nadia,"2,008",Winter     ,"115,484","300,969"
Rice,Nadia,"2,008",,"277,218","799,523"
Rice,Nadia,"2,009",Autumn     ,"43,801","99,443"
Rice,Nadia,"2,009",Summer     ,"96,531","322,925"
Rice,Nadia,"2,009",Winter     ,"98,490","242,497"
Rice,Nadia,"2,009",,"238,822","664,865"
Rice,Nadia,"2,010",Autumn     ,"48,392","100,640"
Rice,Nadia,"2,010",Summer     ,"98,567","348,095"
Rice,Nadia,"2,010",Winter     ,"88,778","201,733"
Rice,Nadia,"2,010",,"235,737","650,468"
Rice,Nadia,"2,011",Autumn     ,"47,487","104,923"
Rice,Nadia,"2,011",Summer     ,"97,703","350,155"
Rice,Nadia,"2,011",Winter     ,"106,951","289,408"
Rice,Nadia,"2,011",,"252,141","744,486"
Rice,Nadia,"2,012",Autumn     ,"47,478","105,131"
Rice,Nadia,"2,012",Summer     ,"95,233","357,653"
Rice,Nadia,"2,012",Winter     ,"90,144","205,511"
Rice,Nadia,"2,012",,"232,855","668,295"
Rice,Nadia,"2,013",Autumn     ,"47,696","114,531"
Rice,Nadia,"2,013",Summer     ,"94,331","351,024"
Rice,Nadia,"2,013",Winter     ,"97,006","268,862"
Rice,Nadia,"2,013",,"239,033","734,417"
Rice,Nadia,"2,014",Autumn     ,"49,599","132,900"
Rice,Nadia,"2,014",Summer     ,"98,286","374,824"
Rice,Nadia,"2,014",Winter     ,"94,963","273,137"
Rice,Nadia,"2,014",,"242,848","780,861"
Rice,Nadia,"2,015",Autumn     ,"49,081","121,145"
Rice,Nadia,"2,015",Summer     ,"91,857","332,600"
Rice,Nadia,"2,015",Winter     ,"96,189","289,324"
Rice,Nadia,"2,015",,"237,127","743,069"
Rice,Nadia,"2,016",Autumn     ,"51,842","138,021"
Rice,Nadia,"2,016",Summer     ,"82,179","311,661"
Rice,Nadia,"2,016",Winter     ,"92,143","284,271"
Rice,Nadia,"2,016",,"226,164","733,953"
Rice,Nadia,"2,017",Autumn     ,"51,976","147,671"
Rice,Nadia,"2,017",Summer     ,"94,808","343,314"
Rice,Nadia,"2,017",Winter     ,"95,876","313,318"
Rice,Nadia,"2,017",,"242,660","804,303"
Rice,Nadia,"2,018",Autumn     ,"41,868","110,241"
Rice,Nadia,"2,018",Summer     ,"93,154","347,424"
Rice,Nadia,"2,018",Winter     ,"94,639","302,231"
Rice,Nadia,"2,018",,"229,661","759,896"
Rice,Nadia,"2,019",Autumn     ,"41,858","106,617"
Rice,Nadia,"2,019",Summer     ,"81,198","310,047"
Rice,Nadia,"2,019",Winter     ,"93,424","306,368"
Rice,Nadia,"2,019",,"216,480","723,032"
Rice,  West Bardhaman,"2,016",Autumn     ,"1,615","4,724"
Rice,  West Bardhaman,"2,016",Summer     ,364,"1,200"
Rice,  West Bardhaman,"2,016",Winter     ,"40,518","138,044"
Rice,  West Bardhaman,"2,016",,"42,497","143,968"
Rice,  West Bardhaman,"2,017",Autumn     ,15,43
Rice,  West Bardhaman,"2,017",Summer     ,383,"1,348"
Rice,  West Bardhaman,"2,017",Winter     ,"40,219","128,435"
Rice,  West Bardhaman,"2,017",,"40,617","129,826"
Rice,  West Bardhaman,"2,018",Autumn     ,100,313
Rice,  West Bardhaman,"2,018",Summer     ,515,"1,845"
Rice,  West Bardhaman,"2,018",Winter     ,"42,002","110,668"
Rice,  West Bardhaman,"2,018",,"42,617","112,826"
Rice,  West Bardhaman,"2,019",Autumn     ,65,192
Rice,  West Bardhaman,"2,019",Summer     ,522,"1,718"
Rice,  West Bardhaman,"2,019",Winter     ,"40,627","125,562"
Rice,  West Bardhaman,"2,019",,"41,214","127,472"
Rice,East Bardhaman,"1,997",Autumn     ,"34,675","91,590"
Rice,East Bardhaman,"1,997",Summer     ,"201,048","691,690"
Rice,East Bardhaman,"1,997",Winter     ,"417,834","1,146,060"
Rice,East Bardhaman,"1,997",,"653,557","1,929,340"
Rice,East Bardhaman,"1,998",Autumn     ,"34,681","101,480"
Rice,East Bardhaman,"1,998",Summer     ,"249,525","882,289"
Rice,East Bardhaman,"1,998",Winter     ,"416,509","1,161,520"
Rice,East Bardhaman,"1,998",,"700,715","2,145,289"
Rice,East Bardhaman,"1,999",Autumn     ,"35,163","84,840"
Rice,East Bardhaman,"1,999",Summer     ,"228,995","773,640"
Rice,East Bardhaman,"1,999",Winter     ,"414,208","1,000,580"
Rice,East Bardhaman,"1,999",,"678,366","1,859,060"
Rice,East Bardhaman,"2,000",Autumn     ,"18,791","34,070"
Rice,East Bardhaman,"2,000",Summer     ,"219,769","839,305"
Rice,East Bardhaman,"2,000",Winter     ,"344,094","698,020"
Rice,East Bardhaman,"2,000",,"582,654","1,571,395"
Rice,East Bardhaman,"2,001",Autumn     ,"21,097","55,797"
Rice,East Bardhaman,"2,001",Summer     ,"218,525","719,603"
Rice,East Bardhaman,"2,001",Winter     ,"420,467","1,155,222"
Rice,East Bardhaman,"2,001",,"660,089","1,930,622"
Rice,East Bardhaman,"2,002",Autumn     ,"26,341","76,201"
Rice,East Bardhaman,"2,002",Summer     ,"216,157","650,283"
Rice,East Bardhaman,"2,002",Winter     ,"404,986","1,204,889"
Rice,East Bardhaman,"2,002",,"647,484","1,931,373"
Rice,East Bardhaman,"2,003",Autumn     ,"18,420","51,773"
Rice,East Bardhaman,"2,003",Summer     ,"215,469","699,200"
Rice,East Bardhaman,"2,003",Winter     ,"421,645","1,257,087"
Rice,East Bardhaman,"2,003",,"655,534","2,008,060"
Rice,East Bardhaman,"2,004",Autumn     ,"17,119","52,128"
Rice,East Bardhaman,"2,004",Summer     ,"200,398","609,379"
Rice,East Bardhaman,"2,004",Winter     ,"416,657","1,231,421"
Rice,East Bardhaman,"2,004",,"634,174","1,892,928"
Rice,East Bardhaman,"2,005",Autumn     ,"14,641","44,609"
Rice,East Bardhaman,"2,005",Summer     ,"207,192","558,393"
Rice,East Bardhaman,"2,005",Winter     ,"417,180","1,365,492"
Rice,East Bardhaman,"2,005",,"639,013","1,968,494"
Rice,East Bardhaman,"2,006",Autumn     ,"13,530","43,731"
Rice,East Bardhaman,"2,006",Summer     ,"209,769","721,948"
Rice,East Bardhaman,"2,006",Winter     ,"419,514","1,201,310"
Rice,East Bardhaman,"2,006",,"642,813","1,966,989"
Rice,East Bardhaman,"2,007",Autumn     ,"17,567","51,880"
Rice,East Bardhaman,"2,007",Summer     ,"203,741","679,998"
Rice,East Bardhaman,"2,007",Winter     ,"414,468","1,126,762"
Rice,East Bardhaman,"2,007",,"635,776","1,858,640"
Rice,East Bardhaman,"2,008",Autumn     ,"15,358","44,529"
Rice,East Bardhaman,"2,008",Summer     ,"233,697","661,427"
Rice,East Bardhaman,"2,008",Winter     ,"417,486","1,170,211"
Rice,East Bardhaman,"2,008",,"666,541","1,876,167"
Rice,East Bardhaman,"2,009",Autumn     ,"12,066","35,141"
Rice,East Bardhaman,"2,009",Summer     ,"230,750","744,206"
Rice,East Bardhaman,"2,009",Winter     ,"429,698","1,271,906"
Rice,East Bardhaman,"2,009",,"672,514","2,051,253"
Rice,East Bardhaman,"2,010",Autumn     ,"9,285","26,478"
Rice,East Bardhaman,"2,010",Summer     ,"189,443","585,863"
Rice,East Bardhaman,"2,010",Winter     ,"364,128","1,053,602"
Rice,East Bardhaman,"2,010",,"562,856","1,665,943"
Rice,East Bardhaman,"2,011",Autumn     ,"10,169","30,638"
Rice,East Bardhaman,"2,011",Summer     ,"169,333","476,332"
Rice,East Bardhaman,"2,011",Winter     ,"413,299","1,242,347"
Rice,East Bardhaman,"2,011",,"592,801","1,749,317"
Rice,East Bardhaman,"2,012",Autumn     ,"9,293","28,765"
Rice,East Bardhaman,"2,012",Summer     ,"163,328","592,495"
Rice,East Bardhaman,"2,012",Winter     ,"420,798","1,301,195"
Rice,East Bardhaman,"2,012",,"593,419","1,922,455"
Rice,East Bardhaman,"2,013",Autumn     ,"9,356","25,163"
Rice,East Bardhaman,"2,013",Summer     ,"176,219","668,407"
Rice,East Bardhaman,"2,013",Winter     ,"418,616","1,323,049"
Rice,East Bardhaman,"2,013",,"604,191","2,016,619"
Rice,East Bardhaman,"2,014",Autumn     ,"13,198","44,362"
Rice,East Bardhaman,"2,014",Summer     ,"150,267","490,532"
Rice,East Bardhaman,"2,014",Winter     ,"419,814","1,361,138"
Rice,East Bardhaman,"2,014",,"583,279","1,896,032"
Rice,East Bardhaman,"2,015",Autumn     ,"13,142","42,481"
Rice,East Bardhaman,"2,015",Summer     ,"148,014","489,780"
Rice,East Bardhaman,"2,015",Winter     ,"417,317","1,417,173"
Rice,East Bardhaman,"2,015",,"578,473","1,949,434"
Rice,East Bardhaman,"2,016",Autumn     ,"12,388","38,294"
Rice,East Bardhaman,"2,016",Summer     ,"125,719","292,764"
Rice,East Bardhaman,"2,016",Winter     ,"355,335","1,183,394"
Rice,East Bardhaman,"2,016",,"493,442","1,514,452"
Rice,East Bardhaman,"2,017",Autumn     ,"14,592","44,188"
Rice,East Bardhaman,"2,017",Summer     ,"149,145","531,835"
Rice,East Bardhaman,"2,017",Winter     ,"356,876","1,021,406"
Rice,East Bardhaman,"2,017",,"520,613","1,597,429"
Rice,East Bardhaman,"2,018",Autumn     ,"14,583","44,532"
Rice,East Bardhaman,"2,018",Summer     ,"152,224","545,645"
Rice,East Bardhaman,"2,018",Winter     ,"358,495","1,154,455"
Rice,East Bardhaman,"2,018",,"525,302","1,744,632"
Rice,East Bardhaman,"2,019",Autumn     ,"12,710","14,040"
Rice,East Bardhaman,"2,019",Summer     ,"158,631","614,662"
Rice,East Bardhaman,"2,019",Winter     ,"366,490","1,301,445"
Rice,East Bardhaman,"2,019",,"537,831","1,930,147"
Rice,Purulia,"1,997",Autumn     ,"4,327","6,350"
Rice,Purulia,"1,997",Summer     ,"2,995","7,130"
Rice,Purulia,"1,997",Winter     ,"315,095","595,830"
Rice,Purulia,"1,997",,"322,417","609,310"
Rice,Purulia,"1,998",Autumn     ,"1,561","1,250"
Rice,Purulia,"1,998",Summer     ,"3,060","4,048"
Rice,Purulia,"1,998",Winter     ,"227,172","336,300"
Rice,Purulia,"1,998",,"231,793","341,598"
Rice,Purulia,"1,999",Autumn     ,"2,306","3,400"
Rice,Purulia,"1,999",Summer     ,"3,576","8,650"
Rice,Purulia,"1,999",Winter     ,"294,107","535,580"
Rice,Purulia,"1,999",,"299,989","547,630"
Rice,Purulia,"2,000",Autumn     ,"2,632","2,620"
Rice,Purulia,"2,000",Summer     ,"1,023","2,454"
Rice,Purulia,"2,000",Winter     ,"258,531","469,910"
Rice,Purulia,"2,000",,"262,186","474,984"
Rice,Purulia,"2,001",Autumn     ,"3,132","7,255"
Rice,Purulia,"2,001",Summer     ,"1,213","2,184"
Rice,Purulia,"2,001",Winter     ,"290,378","735,730"
Rice,Purulia,"2,001",,"294,723","745,169"
Rice,Purulia,"2,002",Autumn     ,"1,290","2,691"
Rice,Purulia,"2,002",Summer     ,757,"1,583"
Rice,Purulia,"2,002",Winter     ,"228,204","482,579"
Rice,Purulia,"2,002",,"230,251","486,853"
Rice,Purulia,"2,003",Autumn     ,"1,981","2,707"
Rice,Purulia,"2,003",Summer     ,"1,800","4,104"
Rice,Purulia,"2,003",Winter     ,"290,796","632,908"
Rice,Purulia,"2,003",,"294,577","639,719"
Rice,Purulia,"2,004",Autumn     ,780,"1,604"
Rice,Purulia,"2,004",Summer     ,"1,354","2,836"
Rice,Purulia,"2,004",Winter     ,"287,528","669,276"
Rice,Purulia,"2,004",,"289,662","673,716"
Rice,Purulia,"2,005",Autumn     ,"1,606","1,497"
Rice,Purulia,"2,005",Summer     ,"1,221","2,818"
Rice,Purulia,"2,005",Winter     ,"264,150","524,587"
Rice,Purulia,"2,005",,"266,977","528,902"
Rice,Purulia,"2,006",Autumn     ,"1,993","2,992"
Rice,Purulia,"2,006",Summer     ,"1,336","3,319"
Rice,Purulia,"2,006",Winter     ,"277,234","725,085"
Rice,Purulia,"2,006",,"280,563","731,396"
Rice,Purulia,"2,007",Autumn     ,"2,210","3,795"
Rice,Purulia,"2,007",Summer     ,"2,825","4,437"
Rice,Purulia,"2,007",Winter     ,"308,632","759,940"
Rice,Purulia,"2,007",,"313,667","768,172"
Rice,Purulia,"2,008",Autumn     ,"2,119","4,169"
Rice,Purulia,"2,008",Summer     ,"1,014","1,869"
Rice,Purulia,"2,008",Winter     ,"297,872","738,143"
Rice,Purulia,"2,008",,"301,005","744,181"
Rice,Purulia,"2,009",Autumn     ,162,134
Rice,Purulia,"2,009",Summer     ,374,795
Rice,Purulia,"2,009",Winter     ,"265,107","597,845"
Rice,Purulia,"2,009",,"265,643","598,774"
